,NAME,AGE,TEAM_RANK,POSITION,MATCHES_PLAYED,STARTS,MINUTES,GOALS,ASSISTS,PENALTIES,PEANLTIES_MISSED,YELLOW_CARDS,RED_CARDS,xG,xA,OWN_GOALS,GOALS_CONCEDED,CLEAN_SHEETS,SAVES,POINTS,NEXT_SEASON_POINTS,MINUTES_PER_ASSIST,MINUTES_PER_GOAL,MINUTES_PER_GAME,MINUTES_PER_POINT,MINUTES_PER_XG,MINUTES_PER_XA,xg_diff,xa_diff
236,ezri konsa,22,11.0,DF,36,35,3196,2,0,0,0,3,0,2.4,0.1,0.0,46.0,12.0,0.0,119.0,78,3510.0,1598.0,88.77777777777777,26.857142857142858,1331.6666666666667,31960.0,-0.3999999999999999,-0.1
237,raul jimenez,29,13.0,FW,10,10,823,4,0,0,0,0,0,2.4,0.3,1.0,10.0,4.0,0.0,43.0,101,3510.0,205.75,82.3,19.13953488372093,342.9166666666667,2743.3333333333335,1.6,-0.3
238,bailey peacock-farrell,23,17.0,GK,4,4,360,0,0,0,0,0,0,0.0,0.0,0.0,14.0,0.0,10.0,3.0,0,3510.0,3510.0,90.0,120.0,35100.0,35100.0,0.0,0.0
239,ben mee,30,17.0,DF,30,30,2693,2,0,0,0,3,0,2.3,0.3,0.0,41.0,10.0,0.0,102.0,74,3510.0,1346.5,89.76666666666667,26.401960784313726,1170.8695652173915,8976.666666666668,-0.2999999999999998,-0.3
240,jairo riedewald,23,14.0,MF,33,19,1820,2,0,0,0,4,0,0.6,0.8,0.0,39.0,4.0,0.0,64.0,4,3510.0,910.0,55.15151515151515,28.4375,3033.3333333333335,2275.0,1.4,-0.8
241,martin ødegaard,21,8.0,MF,14,9,866,1,2,0,0,0,0,0.7,2.0,0.0,12.0,3.0,0.0,40.0,131,433.0,866.0,61.857142857142854,21.65,1237.142857142857,433.0,0.30000000000000004,0.0
242,wesley moraes,23,11.0,FW,3,0,18,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1,3510.0,3510.0,6.0,6.0,35100.0,35100.0,0.0,0.0
243,jeff hendrick,28,12.0,MF,22,17,1422,2,1,0,0,3,1,1.1,1.1,0.0,24.0,3.0,0.0,52.0,8,1422.0,711.0,64.63636363636364,27.346153846153847,1292.7272727272725,1292.7272727272725,0.8999999999999999,-0.10000000000000009
244,craig dawson,30,6.0,DF,22,22,1925,3,0,0,0,5,1,1.9,0.1,2.0,25.0,7.0,0.0,75.0,90,3510.0,641.6666666666666,87.5,25.666666666666668,1013.1578947368422,19250.0,1.1,-0.1
245,jay rodriguez,31,17.0,FW,31,12,1265,1,2,0,0,3,0,3.0,1.1,0.0,25.0,4.0,0.0,54.0,60,632.5,1265.0,40.806451612903224,23.425925925925927,421.6666666666667,1150.0,-2.0,0.8999999999999999
246,matej vydra,28,17.0,FW,28,15,1371,3,2,0,0,0,0,5.2,1.8,0.0,24.0,3.0,0.0,62.0,46,685.5,457.0,48.964285714285715,22.112903225806452,263.65384615384613,761.6666666666666,-2.2,0.19999999999999996
247,dean henderson,23,2.0,GK,13,12,1125,0,0,0,0,3,0,0.0,0.0,0.0,12.0,4.0,40.0,44.0,0,3510.0,3510.0,86.53846153846153,25.568181818181817,35100.0,35100.0,0.0,0.0
248,anthony martial,24,2.0,FW,22,17,1480,4,3,0,0,0,1,6.5,2.0,0.0,23.0,4.0,0.0,75.0,14,493.3333333333333,370.0,67.27272727272727,19.733333333333334,227.69230769230768,740.0,-2.5,1.0
249,arthur masuaku,26,6.0,DF,12,12,1006,0,2,0,0,2,0,0.5,2.2,0.0,15.0,4.0,0.0,42.0,29,503.0,3510.0,83.83333333333333,23.952380952380953,2012.0,457.27272727272725,-0.5,-0.20000000000000018
250,mohamed salah,28,3.0,FW,37,34,3078,22,5,6,0,0,0,19.3,6.2,0.0,41.0,11.0,0.0,231.0,265,615.6,139.9090909090909,83.1891891891892,13.324675324675324,159.48186528497408,496.4516129032258,2.6999999999999993,-1.2000000000000002
251,luke ayling,28,9.0,DF,38,38,3399,0,0,0,0,7,0,1.7,3.2,0.0,54.0,12.0,0.0,100.0,55,3510.0,3510.0,89.44736842105263,33.99,1999.4117647058824,1062.1875,-1.7,-3.2
252,nathan broadhead,22,10.0,FW,1,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3510.0,3510.0,3.0,3.0,35100.0,35100.0,0.0,0.0
253,jonjoe kenny,23,10.0,DF,4,1,79,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,21,3510.0,3510.0,19.75,15.8,35100.0,35100.0,0.0,0.0
254,youri tielemans,23,5.0,MF,38,37,3357,6,4,2,0,6,0,4.4,3.1,0.0,50.0,11.0,0.0,133.0,120,839.25,559.5,88.34210526315789,25.2406015037594,762.9545454545454,1082.9032258064515,1.5999999999999996,0.8999999999999999
255,josh benson,20,17.0,MF,6,2,264,0,0,0,0,0,0,0.2,0.0,0.0,7.0,1.0,0.0,10.0,0,3510.0,3510.0,44.0,26.4,1320.0,35100.0,-0.2,0.0
256,timo werner,24,4.0,FW,35,29,2602,6,8,0,0,2,0,11.4,5.6,0.0,29.0,13.0,0.0,128.0,62,325.25,433.6666666666667,74.34285714285714,20.328125,228.24561403508773,464.64285714285717,-5.4,2.4000000000000004
257,tomas soucek,25,6.0,MF,38,38,3419,10,1,0,0,7,1,8.4,2.0,1.0,47.0,11.0,0.0,147.0,114,3419.0,341.9,89.97368421052632,23.258503401360546,407.0238095238095,1709.5,1.5999999999999996,-1.0
258,lewis dunk,28,16.0,DF,33,33,2931,5,0,0,0,5,2,2.2,1.2,1.0,40.0,11.0,0.0,130.0,92,3510.0,586.2,88.81818181818181,22.546153846153846,1332.2727272727273,2442.5,2.8,-1.2
259,kurt zouma,25,4.0,DF,24,22,2029,5,0,0,0,3,0,2.0,0.1,0.0,25.0,9.0,0.0,108.0,66,3510.0,405.8,84.54166666666667,18.787037037037038,1014.5,20290.0,3.0,-0.1
260,jack butland,27,14.0,GK,1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,30,3510.0,3510.0,90.0,45.0,35100.0,35100.0,0.0,0.0
261,shane long,33,15.0,FW,11,1,210,0,0,0,0,0,0,0.1,0.0,0.0,6.0,1.0,0.0,12.0,19,3510.0,3510.0,19.09090909090909,17.5,2100.0,35100.0,-0.1,0.0
262,issa diop,23,6.0,DF,18,15,1381,2,0,0,0,3,0,0.5,0.0,1.0,22.0,2.0,0.0,42.0,30,3510.0,690.5,76.72222222222223,32.88095238095238,2762.0,35100.0,1.5,0.0
263,gabriel magalhaes,22,8.0,DF,23,22,1996,2,0,0,0,4,1,1.3,0.1,0.0,24.0,6.0,0.0,78.0,146,3510.0,998.0,86.78260869565217,25.58974358974359,1535.3846153846152,19960.0,0.7,-0.1
264,yerry mina,25,10.0,DF,24,23,1937,2,0,0,0,2,0,1.6,0.0,0.0,22.0,6.0,0.0,79.0,24,3510.0,968.5,80.70833333333333,24.518987341772153,1210.625,35100.0,0.3999999999999999,0.0
265,owen otasowie,19,13.0,MF,6,2,187,0,1,0,0,1,0,0.5,0.1,0.0,6.0,0.0,0.0,9.0,0,187.0,3510.0,31.166666666666668,20.77777777777778,374.0,1870.0,-0.5,0.9
266,sergio reguilon,23,7.0,DF,27,26,2244,0,3,0,0,5,0,1.0,2.0,1.0,31.0,8.0,0.0,89.0,104,748.0,3510.0,83.11111111111111,25.213483146067414,2244.0,1122.0,-1.0,1.0
267,martin dubravka,31,12.0,GK,13,13,1170,0,0,0,0,0,0,0.0,0.0,0.0,19.0,3.0,45.0,47.0,96,3510.0,3510.0,90.0,24.893617021276597,35100.0,35100.0,0.0,0.0
268,kevin de bruyne,29,1.0,MF,25,23,1997,6,12,2,1,1,0,9.3,8.0,0.0,17.0,12.0,0.0,141.0,196,166.41666666666666,332.8333333333333,79.88,14.163120567375886,214.7311827956989,249.625,-3.3000000000000007,4.0
269,seamus coleman,31,10.0,DF,25,18,1613,0,3,0,0,0,0,0.9,1.8,0.0,19.0,8.0,0.0,81.0,79,537.6666666666666,3510.0,64.52,19.91358024691358,1792.2222222222222,896.1111111111111,-0.9,1.2
270,jack cork,31,17.0,MF,16,15,1350,0,0,0,0,2,0,0.2,0.6,0.0,24.0,4.0,0.0,33.0,48,3510.0,3510.0,84.375,40.90909090909091,6750.0,2250.0,-0.2,-0.6
271,edouard mendy,28,4.0,GK,31,31,2745,0,0,0,0,2,0,0.0,0.0,0.0,25.0,16.0,57.0,140.0,130,3510.0,3510.0,88.54838709677419,19.607142857142858,35100.0,35100.0,0.0,0.0
